scoring_date,ACCOUNT_ID,SKU_ID,rank,score,k_recommended,model,generation_ts
2022-09-01,316658,16668,6,4.0334,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.750150Z
2022-09-01,316658,1416,7,1.9029,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.750160Z
2022-09-01,316658,19019,8,1.6311,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.750171Z
2022-09-01,316658,1418,9,1.6288,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.750180Z
2022-09-01,316694,19088,1,4.3211,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774223Z
2022-09-01,316694,24880,2,4.201,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774232Z
2022-09-01,316694,7651,3,4.1413,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774242Z
2022-09-01,316694,7038,4,4.0006,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774251Z
2022-09-01,316694,7026,5,3.1013,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774261Z
2022-09-01,316694,19341,6,2.9657,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774271Z
2022-09-01,316694,7476,7,2.7561,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774280Z
2022-09-01,316694,26567,8,2.7321,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774301Z
2022-09-01,316694,1416,9,2.6535,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774311Z
2022-09-01,316694,16667,10,2.3376,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774320Z
2022-09-01,316694,25979,11,2.2954,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774330Z
2022-09-01,316694,25119,12,2.2222,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774339Z
2022-09-01,316709,19088,1,3.5175,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.007219Z
2022-09-01,316709,7038,2,2.8536,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.007226Z
2022-09-01,316709,19341,3,2.8531,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.007232Z
2022-09-01,316709,7651,4,2.6131,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.007239Z
2022-09-01,316709,7026,5,2.0504,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.007246Z
2022-09-01,316709,24880,6,1.6786,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.007252Z
2022-09-01,316753,21973,1,4.7261,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027552Z
2022-09-01,316753,19086,2,4.4374,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027559Z
2022-09-01,316753,19337,3,3.9918,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027565Z
2022-09-01,316753,19336,4,3.9167,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027572Z
2022-09-01,316753,7475,5,3.5467,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027579Z
2022-09-01,316753,13953,6,3.3585,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027585Z
2022-09-01,316753,1483,7,3.3391,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027592Z
2022-09-01,316753,14191,8,3.0688,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027599Z
2022-09-01,316753,7484,9,2.8118,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027605Z
2022-09-01,316753,7038,10,2.7915,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027612Z
2022-09-01,316753,16668,11,2.5626,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027618Z
2022-09-01,316753,7026,12,2.4514,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.027625Z
2022-09-01,316865,7651,1,3.7595,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.819067Z
2022-09-01,316865,19088,2,3.707,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.819074Z
2022-09-01,316865,2201,3,2.932,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.819081Z
2022-09-01,316865,19341,4,2.8957,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.819088Z
2022-09-01,316865,7038,5,2.7773,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.819094Z
2022-09-01,316870,1416,1,0.9316,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.030922Z
2022-09-01,316870,25119,2,0.8571,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.030929Z
2022-09-01,316870,23902,3,0.8051,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.030936Z
2022-09-01,316870,25979,4,0.7994,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.030943Z
2022-09-01,316870,78109,5,0.5065,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.030949Z
2022-09-01,316870,20433,6,0.4698,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.030956Z
2022-09-01,316870,21683,7,0.3851,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.030963Z
2022-09-01,316870,7651,8,0.3501,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.030969Z
2022-09-01,317467,19088,1,3.2127,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889650Z
2022-09-01,317467,19341,2,2.7771,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889657Z
2022-09-01,317467,7475,3,1.1461,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889664Z
2022-09-01,317467,77707,4,0.7996,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889671Z
2022-09-01,317467,14622,5,0.6925,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.889677Z
2022-09-01,317495,7651,1,3.5793,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901856Z
2022-09-01,317495,19399,2,3.4777,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901863Z
2022-09-01,317495,16936,3,3.4671,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901870Z
2022-09-01,317495,17991,4,3.3814,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901877Z
2022-09-01,317495,24118,5,2.8322,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901884Z
2022-09-01,317495,24880,6,2.682,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901891Z
2022-09-01,317495,26527,7,2.5391,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901897Z
2022-09-01,317495,19086,8,2.5372,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901904Z
2022-09-01,317495,25119,9,2.4362,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901911Z
2022-09-01,317495,1416,10,2.2808,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901918Z
2022-09-01,317495,7475,11,2.2524,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901924Z
2022-09-01,317495,19337,12,2.2442,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.901931Z
2022-09-01,317562,19088,1,4.3848,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.949642Z
2022-09-01,317562,19341,2,3.5842,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.949649Z
2022-09-01,317562,14622,3,1.9321,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.949656Z
2022-09-01,317888,7038,1,3.1557,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785582Z
2022-09-01,317888,7026,2,2.8271,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785592Z
2022-09-01,317888,24880,3,2.0731,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785601Z
2022-09-01,318002,24118,1,3.3881,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.634955Z
2022-09-01,318002,24880,2,3.3483,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.634963Z
2022-09-01,318002,7651,3,2.9965,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.634969Z
2022-09-01,318002,19253,4,2.6579,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.634976Z
2022-09-01,318002,19089,5,2.5683,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.634983Z
2022-09-01,318002,16667,6,2.5387,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.634990Z
2022-09-01,318002,19088,7,2.4586,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.634996Z
2022-09-01,318002,19341,8,2.4008,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.635003Z
2022-09-01,318002,23902,9,2.2548,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.635010Z
2022-09-01,318523,811,1,3.8974,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.764465Z
2022-09-01,318523,21967,2,3.8053,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.764472Z
2022-09-01,318523,808,3,3.5644,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.764479Z
2022-09-01,318523,13952,4,3.2027,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.764486Z
2022-09-01,318523,816,5,2.9094,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.764492Z
2022-09-01,318523,21971,6,2.8747,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.764499Z
2022-09-01,318523,1486,7,2.266,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.764506Z
2022-09-01,318523,813,8,2.1609,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.764513Z
2022-09-01,318583,21973,1,4.8762,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785649Z
2022-09-01,318583,19086,2,4.5881,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785658Z
2022-09-01,318583,7038,3,4.4827,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785668Z
2022-09-01,318583,19337,4,4.2344,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785678Z
2022-09-01,318583,7651,5,4.134,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785687Z
2022-09-01,318583,19336,6,4.1061,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785696Z
2022-09-01,318583,7475,7,3.8309,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785706Z
2022-09-01,318583,7026,8,3.6598,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785715Z
2022-09-01,318583,14191,9,3.6332,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785725Z
2022-09-01,318583,13953,10,3.4803,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785734Z
2022-09-01,318583,7484,11,3.1845,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785743Z
2022-09-01,318583,1483,12,3.0989,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.785752Z
2022-09-01,318684,16667,1,3.1701,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.660100Z
2022-09-01,318684,16668,2,3.1677,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.660107Z
2022-09-01,318684,24880,3,3.1212,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.660114Z
2022-09-01,318684,19253,4,2.6336,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.660120Z
2022-09-01,318684,7026,5,2.5762,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.660127Z
2022-09-01,318684,18355,6,1.8695,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.660134Z
2022-09-01,318684,18377,7,1.6467,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.660141Z
2022-09-01,318684,16666,8,1.552,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.660147Z
2022-09-01,318702,23902,1,3.048,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879763Z
2022-09-01,318702,7038,2,2.501,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879770Z
2022-09-01,318702,7651,3,2.4734,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879776Z
2022-09-01,318702,19086,4,2.0126,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879783Z
2022-09-01,318702,23903,5,1.7704,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879790Z
2022-09-01,318702,2201,6,1.7026,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879797Z
2022-09-01,318702,7476,7,1.666,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879803Z
2022-09-01,318702,7475,8,1.4258,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879810Z
2022-09-01,318702,19337,9,1.4019,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879816Z
2022-09-01,318702,24932,10,1.3983,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.879823Z
2022-09-01,318717,7651,1,3.8472,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.667600Z
2022-09-01,318717,7038,2,2.7901,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.667610Z
2022-09-01,318717,2201,3,2.4155,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.667620Z
2022-09-01,318717,24880,4,2.2337,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.667630Z
2022-09-01,318717,7026,5,2.2118,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.667639Z
2022-09-01,318717,25119,6,2.0131,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.667649Z
2022-09-01,318717,19088,7,1.674,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.667659Z
2022-09-01,318824,19088,1,2.2752,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081814Z
2022-09-01,318824,7038,2,2.1044,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081821Z
2022-09-01,318824,19341,3,1.9339,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081828Z
2022-09-01,318824,7651,4,1.8357,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081835Z
2022-09-01,318824,14622,5,0.8478,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081841Z
2022-09-01,318824,7030,6,0.8184,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081848Z
2022-09-01,318824,25119,7,0.648,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.081854Z
2022-09-01,319714,7651,1,2.0817,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861473Z
2022-09-01,319714,25119,2,0.7573,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861480Z
2022-09-01,319714,2201,3,0.7547,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861486Z
2022-09-01,319714,23287,4,0.5107,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861493Z
2022-09-01,319756,7038,1,3.7471,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.799323Z
2022-09-01,319756,7651,2,2.8248,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.799331Z
2022-09-01,319756,19088,3,1.8775,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.799337Z
2022-09-01,319756,2201,4,1.7609,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.799344Z
2022-09-01,319756,19341,5,1.7189,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.799351Z
2022-09-01,319756,7026,6,1.4741,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.799358Z
2022-09-01,319941,7026,1,1.6565,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.003279Z
2022-09-01,319941,19088,2,1.4611,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.003286Z
2022-09-01,319941,2201,3,0.6202,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.003293Z
2022-09-01,319941,19341,4,0.6098,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.003300Z
2022-09-01,320108,7038,1,2.5207,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.921277Z
2022-09-01,320108,23902,2,0.7995,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.921284Z
2022-09-01,320108,24880,3,0.633,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.921291Z
2022-09-01,320111,7038,1,2.7918,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.717273Z
2022-09-01,320111,24118,2,2.4149,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.717283Z
2022-09-01,320111,26567,3,1.8676,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.717293Z
2022-09-01,320111,24880,4,1.7166,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.717303Z
2022-09-01,320111,19088,5,1.6516,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.717312Z
2022-09-01,320124,7038,1,3.1273,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.947974Z
2022-09-01,320124,24880,2,1.1386,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.947981Z
2022-09-01,320124,8101,3,0.948,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.947988Z
2022-09-01,320131,7038,1,2.7918,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.097192Z
2022-09-01,320131,19341,2,2.2746,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.097199Z
2022-09-01,320131,7026,3,1.4165,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.097291Z
2022-09-01,320131,19088,4,1.2547,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.097330Z
2022-09-01,320131,1416,5,1.1586,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.097346Z
2022-09-01,320192,19089,1,1.7863,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.085363Z
2022-09-01,320192,19339,2,1.7635,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.085372Z
2022-09-01,320192,24118,3,1.6754,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.085379Z
2022-09-01,320192,16936,4,1.6262,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.085385Z
2022-09-01,320192,7651,5,1.5561,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.085392Z
2022-09-01,320193,7038,1,3.9654,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.143472Z
2022-09-01,320193,19088,2,3.4593,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.143479Z
2022-09-01,320193,7651,3,3.2689,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.143485Z
2022-09-01,320193,19341,4,3.0154,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.143492Z
2022-09-01,320193,24880,5,2.4387,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.143498Z
2022-09-01,320193,26567,6,2.3542,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.143505Z
2022-09-01,320193,7026,7,2.2783,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.143511Z
2022-09-01,320193,1416,8,1.3104,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.143518Z
2022-09-01,320196,7038,1,3.3893,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795533Z
2022-09-01,320196,24880,2,1.534,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795540Z
2022-09-01,320196,7651,3,1.2055,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.795547Z
2022-09-01,320220,7038,1,2.4839,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.747522Z
2022-09-01,320220,19088,2,1.7874,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.747532Z
2022-09-01,320220,19341,3,1.1879,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.747541Z
2022-09-01,320222,7038,1,3.23,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.921334Z
2022-09-01,320222,7651,2,2.4864,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.921340Z
2022-09-01,320222,19088,3,2.0503,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.921347Z
2022-09-01,320222,19089,4,1.6767,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.921354Z
2022-09-01,320222,25979,5,1.1422,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.921360Z
2022-09-01,320246,19088,1,2.0137,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.009754Z
2022-09-01,320246,7651,2,1.642,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.009760Z
2022-09-01,320246,7038,3,1.6114,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.009767Z
2022-09-01,320246,19341,4,1.587,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.009774Z
2022-09-01,320250,23902,1,3.2849,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.722056Z
2022-09-01,320250,23903,2,2.2817,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.722063Z
2022-09-01,320250,23286,3,1.3067,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.722070Z
2022-09-01,320250,5646,4,1.2306,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.722077Z
2022-09-01,320250,22185,5,0.7053,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.722083Z
2022-09-01,320250,16137,6,0.69,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.722090Z
2022-09-01,320250,14933,7,0.4041,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.722097Z
2022-09-01,320250,23287,8,0.4013,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.722104Z
2022-09-01,320261,7026,1,3.4846,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.824477Z
2022-09-01,320261,7038,2,3.3403,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.824487Z
2022-09-01,320261,7651,3,3.0135,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.824496Z
2022-09-01,320261,2201,4,2.4674,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.824506Z
2022-09-01,320261,19088,5,1.6795,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.824516Z
2022-09-01,320261,24880,6,1.3699,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.824526Z
2022-09-01,320262,19088,1,2.7984,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.055719Z
2022-09-01,320262,19341,2,2.3068,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.055726Z
2022-09-01,320262,23902,3,1.966,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.055732Z
2022-09-01,320262,7651,4,1.5447,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.055739Z
2022-09-01,320262,2201,5,1.0941,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.055745Z
2022-09-01,320263,7038,1,4.3085,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.859525Z
2022-09-01,320263,19088,2,4.1292,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.859531Z
2022-09-01,320263,24880,3,3.968,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.859538Z
2022-09-01,320263,7651,4,3.8844,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.859545Z
2022-09-01,320263,26567,5,3.5846,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.859552Z
2022-09-01,320263,19341,6,3.3744,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.859558Z
2022-09-01,320263,24118,7,2.7826,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.859565Z
2022-09-01,320265,19088,1,2.1371,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.134213Z
2022-09-01,320265,23902,2,1.971,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.134219Z
2022-09-01,320265,19341,3,1.8359,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.134226Z
2022-09-01,320265,7651,4,1.5506,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.134233Z
2022-09-01,320265,25119,5,0.6725,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.134239Z
2022-09-01,320265,1416,6,0.6482,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.134246Z
2022-09-01,320265,23903,7,0.5902,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.134252Z
2022-09-01,320266,19088,1,2.4603,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.136387Z
2022-09-01,320266,7651,2,2.2606,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.136394Z
2022-09-01,320266,7038,3,2.1753,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.136401Z
2022-09-01,320266,19341,4,1.9682,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.136408Z
2022-09-01,320266,7026,5,0.9421,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.136415Z
2022-09-01,320267,7038,1,2.0658,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.054244Z
2022-09-01,320267,7651,2,0.1794,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.054251Z
2022-09-01,320267,77846,3,0.0569,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.054258Z
2022-09-01,320276,19088,1,2.968,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861541Z
2022-09-01,320276,19341,2,2.3641,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861548Z
2022-09-01,320276,25979,3,2.0836,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861554Z
2022-09-01,320276,23902,4,2.0507,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861561Z
2022-09-01,320276,16667,5,1.8933,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861568Z
2022-09-01,320276,1416,6,1.8855,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861574Z
2022-09-01,320276,7476,7,1.6947,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.861581Z
